3200.000000 11.060000
3250.000000 11.000000
3300.000000 10.920000
3350.000000 10.920000
3400.000000 10.900000
3450.000000 10.880000
3500.000000 10.870000
3571.000000 10.870000
3636.000000 10.870000
3704.000000 10.860000
3760.000000 10.760000
3816.000000 10.660000
3862.000000 10.600000
3945.000000 10.580000
4000.000000 10.570000
4036.000000 10.560000
4065.000000 10.550000
4167.000000 10.530000
4190.000000 10.530000
4255.000000 10.520000
4290.000000 10.520000
4370.000000 10.510000
4464.000000 10.500000
4498.000000 10.490000
4566.000000 10.480000
4604.000000 10.480000
4678.000000 10.480000
4735.000000 10.480000
4785.000000 10.480000
4825.000000 10.480000
4914.000000 10.480000
5000.000000 10.480000
5067.000000 10.470000
5145.000000 10.450000
5206.000000 10.440000
5263.000000 10.430000
5341.000000 10.440000
5440.000000 10.440000
5504.000000 10.450000
5556.000000 10.450000
5630.000000 10.460000
5710.000000 10.460000
5775.000000 10.460000
5840.000000 10.470000
5910.000000 10.450000
5980.000000 10.440000
6056.000000 10.420000
6140.000000 10.420000
6220.000000 10.420000
6290.000000 10.430000
6365.000000 10.430000
6436.000000 10.430000
6473.000000 10.430000
6530.000000 10.430000
6600.000000 10.440000
6670.000000 10.440000
6740.000000 10.440000
6790.000000 10.440000
6850.000000 10.430000
6975.000000 10.420000
7055.000000 10.420000
7100.000000 10.410000
7150.000000 10.420000
7220.000000 10.440000
7270.000000 10.440000
7365.000000 10.460000
7460.000000 10.480000
7550.000000 10.500000
7580.000000 10.500000
7725.000000 10.480000
7780.000000 10.480000
7820.000000 10.480000
7910.000000 10.470000
8000.000000 10.460000
8090.000000 10.450000
8210.000000 10.500000
8260.000000 10.520000
8370.000000 10.560000
