3200.000000 13.010000
3250.000000 12.970000
3300.000000 12.930000
3350.000000 12.890000
3400.000000 12.860000
3450.000000 12.890000
3500.000000 12.860000
3571.000000 12.840000
3636.000000 12.810000
3704.000000 12.690000
3760.000000 12.324000
3816.000000 11.819000
3862.000000 11.565000
3945.000000 11.694000
4000.000000 11.602000
4036.000000 11.540000
4065.000000 11.553000
4167.000000 11.560000
4190.000000 11.570000
4255.000000 11.600000
4290.000000 11.602000
4370.000000 11.649000
4464.000000 11.610000
4498.000000 11.623000
4566.000000 11.650000
4604.000000 11.660000
4678.000000 11.672000
4735.000000 11.680000
4785.000000 11.690000
4825.000000 11.720000
4914.000000 11.738000
5000.000000 11.770000
5067.000000 11.772000
5145.000000 11.776000
5206.000000 11.779000
5263.000000 11.780000
5341.000000 11.798000
5440.000000 11.818000
5504.000000 11.831000
5556.000000 11.840000
5630.000000 11.854000
5710.000000 11.869000
5775.000000 11.880000
5840.000000 11.890000
5910.000000 11.912000
5980.000000 11.930000
6056.000000 11.950000
6140.000000 11.964000
6220.000000 11.977000
6290.000000 11.987000
6365.000000 11.998000
6436.000000 12.010000
6473.000000 12.016000
6530.000000 12.046000
6600.000000 12.116000
6670.000000 12.038000
6740.000000 12.046000
6790.000000 12.050000
6850.000000 12.058000
6975.000000 12.069000
7055.000000 12.076000
7100.000000 12.080000
7150.000000 12.091000
7220.000000 12.105000
7270.000000 12.117000
7365.000000 12.136000
7460.000000 12.154000
7550.000000 12.170000
7580.000000 12.176000
7725.000000 12.195000
7780.000000 12.200000
7820.000000 12.210000
7910.000000 12.227000
8000.000000 12.243000
8090.000000 12.260000
8210.000000 12.304000
8260.000000 12.322000
8370.000000 12.360000
