3200.000000 9.132000
3250.000000 9.108000
3300.000000 9.084000
3350.000000 9.060000
3400.000000 9.036000
3450.000000 9.012000
3500.000000 8.982000
3571.000000 8.969000
3636.000000 8.918000
3704.000000 8.706000
3760.000000 8.210000
3816.000000 7.880000
3862.000000 7.534000
3945.000000 7.645000
4000.000000 7.513000
4036.000000 7.391000
4065.000000 7.420000
4167.000000 7.414000
4190.000000 7.415000
4255.000000 7.424000
4290.000000 7.429000
4370.000000 7.553000
4464.000000 7.449000
4498.000000 7.457000
4566.000000 7.458000
4604.000000 7.472000
4678.000000 7.479000
4735.000000 7.490000
4785.000000 7.501000
4825.000000 7.561000
4914.000000 7.514000
5000.000000 7.530000
5067.000000 7.535000
5145.000000 7.546000
5206.000000 7.554000
5263.000000 7.562000
5341.000000 7.573000
5440.000000 7.586000
5504.000000 7.595000
5556.000000 7.605000
5630.000000 7.612000
5710.000000 7.623000
5775.000000 7.632000
5840.000000 7.633000
5910.000000 7.650000
5980.000000 7.660000
6056.000000 7.684000
6140.000000 7.682000
6220.000000 7.693000
6290.000000 7.702000
6365.000000 7.712000
6436.000000 7.716000
6473.000000 7.727000
6530.000000 7.770000
6600.000000 7.833000
6670.000000 7.746000
6740.000000 7.764000
6790.000000 7.764000
6850.000000 7.779000
6975.000000 7.796000
7055.000000 7.807000
7100.000000 7.813000
7150.000000 7.820000
7220.000000 7.829000
7270.000000 7.836000
7365.000000 7.849000
7460.000000 7.862000
7550.000000 7.874000
7580.000000 7.879000
7725.000000 7.898000
7780.000000 7.906000
7820.000000 7.911000
7910.000000 7.924000
8000.000000 7.936000
8090.000000 7.948000
8210.000000 7.915000
8260.000000 7.972000
8370.000000 7.987000
