3043.2610  0.000
3045.3432  0.000
3047.4255  0.000
3049.5078  0.000
3051.5900  0.000
3053.6723  0.000
3055.7546  0.000
3057.8369  0.000
3059.9191  0.000
3062.0014  0.000
3064.0837  0.000
3066.1659  0.000
3068.2482  0.000
3070.3305  0.000
3072.4127  0.000
3074.4950  0.000
3076.5773  0.000
3078.6596  0.000
3080.7418  0.000
3082.8241  0.000
3084.9064  0.000
3086.9886  0.000
3089.0709  0.000
3091.1532  0.000
3093.2355  0.000
3095.3177  0.000
3097.4000  0.000
3099.4823  0.000
3101.5645  0.000
3103.6468  0.000
3105.7291  0.000
3107.8114  0.000
3109.8936  0.000
3111.9759  0.000
3114.0582  0.000
3116.1404  0.000
3118.2227  0.000
3120.3050  0.000
3122.3873  0.000
3124.4695  0.000
3126.5518  0.000
3128.6341  0.000
3130.7163  0.000
3132.7986  0.000
3134.8809  0.000
3136.9631  0.000
3139.0454  0.000
3141.1277  0.000
3143.2100  0.000
3145.2922  0.000
3147.3745  0.000
3149.4568  0.000
3151.5390  0.000
3153.6213  0.000
3155.7036  0.000
3157.7859  0.000
3159.8681  0.041
3161.9504 -0.190
3164.0327  0.540
3166.1149 13.758
3168.1972 13.753
3170.2795 13.748
3172.3618 13.743
3174.4440 13.738
3176.5263 13.691
3178.6086 13.675
3180.6908 13.706
3182.7731 13.724
3184.8554 13.715
3186.9376 13.706
3189.0199 13.715
3191.1022 13.731
3193.1845 13.745
3195.2667 13.747
3197.3490 13.741
3199.4313 13.741
3201.5135 13.752
3203.5958 13.779
3205.6781 13.801
3207.7604 13.778
3209.8426 13.738
3211.9249 13.737
3214.0072 13.763
3216.0894 13.773
3218.1717 13.744
3220.2540 13.710
3222.3363 13.720
3224.4185 13.721
3226.5008 13.711
3228.5831 13.733
3230.6653 13.745
3232.7476 13.737
3234.8299 13.741
3236.9122 13.746
3238.9944 13.767
3241.0767 13.802
3243.1590 13.833
3245.2412 13.835
3247.3235 13.815
3249.4058 13.801
3251.4880 13.801
3253.5703 13.807
3255.6526 13.811
3257.7349 13.805
3259.8171 13.793
3261.8994 13.767
3263.9817 13.753
3266.0639 13.771
3268.1462 13.800
3270.2285 13.802
3272.3108 13.775
3274.3930 13.758
3276.4753 13.767
3278.5576 13.777
3280.6398 13.783
3282.7221 13.793
3284.8044 13.793
3286.8867 13.777
3288.9689 13.772
3291.0512 13.794
3293.1335 13.800
3295.2157 13.786
3297.2980 13.764
3299.3803 13.764
3301.4625 13.770
3303.5448 13.770
3305.6271 13.782
3307.7094 13.762
3309.7916 13.759
3311.8739 13.785
3313.9562 13.758
3316.0384 13.756
3318.1207 13.762
3320.2030 13.764
3322.2853 13.763
3324.3675 13.768
3326.4498 13.782
3328.5321 13.794
3330.6143 13.792
3332.6966 13.781
3334.7789 13.754
3336.8612 13.759
3338.9434 13.771
3341.0257 13.757
3343.1080 13.754
3345.1902 13.768
3347.2725 13.783
3349.3548 13.800
3351.4370 13.798
3353.5193 13.773
3355.6016 13.767
3357.6839 13.771
3359.7661 13.762
3361.8484 13.778
3363.9307 13.750
3366.0129 13.735
3368.0952 13.746
3370.1775 13.756
3372.2598 13.778
3374.3420 13.806
3376.4243 13.788
3378.5066 13.810
3380.5888 13.792
3382.6711 13.768
3384.7534 13.764
3386.8357 13.776
3388.9179 13.773
3391.0002 13.752
3393.0825 13.765
3395.1647 13.767
3397.2470 13.772
3399.3293 13.778
3401.4116 13.780
3403.4938 13.778
3405.5761 13.800
3407.6584 13.807
3409.7406 13.796
3411.8229 13.797
3413.9052 13.807
3415.9874 13.811
3418.0697 13.807
3420.1520 13.814
3422.2343 13.838
3424.3165 13.850
3426.3988 13.814
3428.4811 13.797
3430.5633 13.804
3432.6456 13.818
3434.7279 13.806
3436.8102 13.832
3438.8924 13.854
3440.9747 13.856
3443.0570 13.824
3445.1392 13.842
3447.2215 13.826
3449.3038 13.822
3451.3861 13.847
3453.4683 13.845
3455.5506 13.845
3457.6329 13.847
3459.7151 13.829
3461.7974 13.821
3463.8797 13.822
3465.9619 13.830
3468.0442 13.834
3470.1265 13.844
3472.2088 13.843
3474.2910 13.832
3476.3733 13.830
3478.4556 13.845
3480.5378 13.865
3482.6201 13.859
3484.7024 13.845
3486.7847 13.833
3488.8669 13.832
3490.9492 13.855
3493.0315 13.859
3495.1137 13.865
3497.1960 13.858
3499.2783 13.879
3501.3606 13.903
3503.4428 13.902
3505.5251 13.884
3507.6074 13.874
3509.6896 13.854
3511.7719 13.843
3513.8542 13.838
3515.9365 13.870
3518.0187 13.859
3520.1010 13.888
3522.1833 13.907
3524.2655 13.920
3526.3478 13.889
3528.4301 13.864
3530.5123 13.872
3532.5946 13.883
3534.6769 13.859
3536.7592 13.868
3538.8414 13.881
3540.9237 13.884
3543.0060 13.870
3545.0882 13.859
3547.1705 13.858
3549.2528 13.856
3551.3351 13.878
3553.4173 13.904
3555.4996 13.903
3557.5819 13.896
3559.6641 13.890
3561.7464 13.879
3563.8287 13.874
3565.9110 13.882
3567.9932 13.887
3570.0755 13.883
3572.1578 13.892
3574.2400 13.883
3576.3223 13.880
3578.4046 13.907
3580.4868 13.913
3582.5691 13.914
3584.6514 13.916
3586.7337 13.918
3588.8159 13.936
3590.8982 13.904
3592.9805 13.888
3595.0627 13.905
3597.1450 13.916
3599.2273 13.920
3601.3096 13.919
3603.3918 13.923
3605.4741 13.939
3607.5564 13.942
3609.6386 13.942
3611.7209 13.935
3613.8032 13.924
3615.8855 13.931
3617.9677 13.935
3620.0500 13.925
3622.1323 13.937
3624.2145 13.942
3626.2968 13.925
3628.3791 13.936
3630.4614 13.946
3632.5436 13.958
3634.6259 13.942
3636.7082 13.930
3638.7904 13.938
3640.8727 13.948
3642.9550 13.974
3645.0372 13.983
3647.1195 13.971
3649.2018 13.953
3651.2841 13.938
3653.3663 13.951
3655.4486 13.945
3657.5309 13.946
3659.6131 13.964
3661.6954 13.958
3663.7777 13.928
3665.8600 13.937
3667.9422 13.949
3670.0245 13.932
3672.1068 13.927
3674.1890 13.938
3676.2713 13.939
3678.3536 13.942
3680.4359 13.956
3682.5181 13.955
3684.6004 13.946
3686.6827 13.947
3688.7649 13.945
3690.8472 13.945
3692.9295 13.951
3695.0117 13.972
3697.0940 13.981
3699.1763 13.972
3701.2586 13.975
3703.3408 13.989
3705.4231 13.986
3707.5054 13.963
3709.5876 13.947
3711.6699 13.949
3713.7522 13.945
3715.8345 13.943
3717.9167 13.960
3719.9990 13.972
3722.0813 13.977
3724.1635 14.000
3726.2458 14.004
3728.3281 13.972
3730.4104 13.957
3732.4926 13.953
3734.5749 13.965
3736.6572 13.980
3738.7394 13.989
3740.8217 13.980
3742.9040 13.967
3744.9862 13.986
3747.0685 13.996
3749.1508 13.999
3751.2331 14.014
3753.3153 14.012
3755.3976 14.011
3757.4799 14.026
3759.5621 14.034
3761.6444 14.033
3763.7267 14.036
3765.8090 14.021
3767.8912 14.003
3769.9735 14.014
3772.0558 14.032
3774.1380 14.030
3776.2203 14.062
3778.3026 14.070
3780.3849 14.056
3782.4671 14.061
3784.5494 14.063
3786.6317 14.051
3788.7139 14.037
3790.7962 14.055
3792.8785 14.053
3794.9608 14.022
3797.0430 14.029
3799.1253 14.065
3801.2076 13.838
3803.2898 13.907
3805.3721 14.064
3807.4544 14.105
3809.5366 14.033
3811.6189 13.944
3813.7012 13.918
3815.7835 13.998
3817.8657 14.024
3819.9480 13.958
3822.0303 13.923
3824.1125 13.965
3826.1948 14.007
3828.2771 13.999
3830.3594 13.971
3832.4416 13.912
3834.5239 13.905
3836.6062 13.988
3838.6884 14.045
3840.7707 14.038
3842.8530 14.013
3844.9353 14.003
3847.0175 13.980
3849.0998 13.984
3851.1821 14.030
3853.2643 14.068
3855.3466 14.070
3857.4289 14.067
3859.5111 14.040
3861.5934 13.971
3863.6757 13.955
3865.7580 14.009
3867.8402 14.051
3869.9225 14.041
3872.0048 14.013
3874.0870 14.016
3876.1693 14.071
3878.2516 14.116
3880.3339 14.109
3882.4161 14.085
3884.4984 14.083
3886.5807 14.078
3888.6629 14.068
3890.7452 14.066
3892.8275 14.043
3894.9098 13.954
3896.9920 13.842
3899.0743 13.845
3901.1566 13.954
3903.2388 14.073
3905.3211 14.102
3907.4034 14.081
3909.4857 14.091
3911.5679 14.123
3913.6502 14.146
3915.7325 14.142
3917.8147 14.142
3919.8970 14.161
3921.9793 14.157
3924.0615 14.133
3926.1438 14.118
3928.2261 14.118
3930.3084 14.116
3932.3906 14.141
3934.4729 14.178
3936.5552 14.210
3938.6374 14.221
3940.7197 14.202
3942.8020 14.185
3944.8843 14.176
3946.9665 14.165
3949.0488 14.138
3951.1311 14.105
3953.2133 14.082
3955.2956 14.085
3957.3779 14.137
3959.4602 14.200
3961.5424 14.194
3963.6247 14.137
3965.7070 14.120
3967.7892 14.131
3969.8715 14.156
3971.9538 14.219
3974.0360 14.253
3976.1183 14.203
3978.2006 14.140
3980.2829 14.123
3982.3651 14.120
3984.4474 14.141
3986.5297 14.150
3988.6119 14.111
3990.6942 14.105
3992.7765 14.147
3994.8588 14.176
3996.9410 14.181
3999.0233 14.165
4001.1056 14.146
4003.1878 14.162
4005.2701 14.200
4007.3524 14.203
4009.4347 14.156
4011.5169 14.115
4013.5992 14.127
4015.6815 14.143
4017.7637 14.130
4019.8460 14.125
4021.9283 14.146
4024.0106 14.168
4026.0928 14.172
4028.1751 14.162
4030.2574 14.119
4032.3396 14.046
4034.4219 14.033
4036.5042 14.063
4038.5864 14.088
4040.6687 14.108
4042.7510 14.137
4044.8333 14.156
4046.9155 14.161
4048.9978 14.160
4051.0801 14.130
4053.1623 14.086
4055.2446 14.084
4057.3269 14.099
4059.4092 14.106
4061.4914 14.142
4063.5737 14.174
4065.6560 14.155
4067.7382 14.129
4069.8205 14.152
4071.9028 14.168
4073.9851 14.162
4076.0673 14.170
4078.1496 14.163
4080.2319 14.143
4082.3141 14.151
4084.3964 14.157
4086.4787 14.153
4088.5609 14.176
4090.6432 14.191
4092.7255 14.200
4094.8078 14.233
4096.8900 14.264
4098.9723 14.258
4101.0546 14.238
4103.1368 14.239
4105.2191 14.235
4107.3014 14.222
4109.3837 14.237
4111.4659 14.251
4113.5482 14.227
4115.6305 14.180
4117.7127 14.157
4119.7950 14.152
4121.8773 14.151
4123.9596 14.149
4126.0418 14.139
4128.1241 14.115
4130.2064 14.112
4132.2886 14.127
4134.3709 14.146
4136.4532 14.152
4138.5355 14.160
4140.6177 14.167
4142.7000 14.172
4144.7823 14.166
4146.8645 14.126
4148.9468 14.096
4151.0291 14.118
4153.1113 14.166
4155.1936 14.207
4157.2759 14.220
4159.3582 14.218
4161.4404 14.206
4163.5227 14.186
4165.6050 14.185
4167.6872 14.176
4169.7695 14.152
4171.8518 14.150
4173.9341 14.160
4176.0163 14.165
4178.0986 14.169
4180.1809 14.189
4182.2631 14.205
4184.3454 14.196
4186.4277 14.207
4188.5100 14.223
4190.5922 14.218
4192.6745 14.222
4194.7568 14.219
4196.8390 14.202
4198.9213 14.191
4201.0036 14.221
4203.0858 14.232
4205.1681 14.214
4207.2504 14.211
4209.3327 14.194
4211.4149 14.150
4213.4972 14.133
4215.5795 14.155
4217.6617 14.182
4219.7440 14.197
4221.8263 14.232
4223.9086 14.275
4225.9908 14.270
4228.0731 14.244
4230.1554 14.228
4232.2376 14.215
4234.3199 14.222
4236.4022 14.246
4238.4845 14.229
4240.5667 14.180
4242.6490 14.170
4244.7313 14.190
4246.8135 14.194
4248.8958 14.191
4250.9781 14.215
4253.0603 14.243
4255.1426 14.244
4257.2249 14.237
4259.3072 14.251
4261.3894 14.256
4263.4717 14.246
4265.5540 14.239
4267.6362 14.229
4269.7185 14.235
4271.8008 14.240
4273.8831 14.230
4275.9653 14.211
4278.0476 14.221
4280.1299 14.245
4282.2121 14.249
4284.2944 14.232
4286.3767 14.213
4288.4590 14.216
4290.5412 14.242
4292.6235 14.264
4294.7058 14.259
4296.7880 14.246
4298.8703 14.242
4300.9526 14.243
4303.0349 14.250
4305.1171 14.263
4307.1994 14.265
4309.2817 14.261
4311.3639 14.233
4313.4462 14.226
4315.5285 14.250
4317.6107 14.269
4319.6930 14.297
4321.7753 14.326
4323.8576 14.333
4325.9398 14.343
4328.0221 14.351
4330.1044 14.350
4332.1866 14.372
4334.2689 14.412
4336.3512 14.426
4338.4335 14.402
4340.5157 14.363
4342.5980 14.333
4344.6803 14.319
4346.7625 14.314
4348.8448 14.319
4350.9271 14.329
4353.0094 14.332
4355.0916 14.325
4357.1739 14.311
4359.2562 14.295
4361.3384 14.282
4363.4207 14.278
4365.5030 14.286
4367.5852 14.291
4369.6675 14.303
4371.7498 14.327
4373.8321 14.323
4375.9143 14.297
4377.9966 14.287
4380.0789 14.291
4382.1611 14.293
4384.2434 14.288
4386.3257 14.278
4388.4080 14.262
4390.4902 14.269
4392.5725 14.291
4394.6548 14.294
4396.7370 14.284
4398.8193 14.296
4400.9016 14.295
4402.9839 14.279
4405.0661 14.263
4407.1484 14.267
4409.2307 14.278
4411.3129 14.276
4413.3952 14.273
4415.4775 14.259
4417.5598 14.259
4419.6420 14.297
4421.7243 14.333
4423.8066 14.338
4425.8888 14.335
4427.9711 14.330
4430.0534 14.308
4432.1356 14.284
4434.2179 14.259
4436.3002 14.243
4438.3825 14.259
4440.4647 14.286
4442.5470 14.304
4444.6293 14.313
4446.7115 14.322
4448.7938 14.327
4450.8761 14.322
4452.9584 14.301
4455.0406 14.298
4457.1229 14.307
4459.2052 14.313
4461.2874 14.291
4463.3697 14.280
4465.4520 14.277
4467.5343 14.300
4469.6165 14.307
4471.6988 14.288
4473.7811 14.295
4475.8633 14.330
4477.9456 14.355
4480.0279 14.361
4482.1101 14.355
4484.1924 14.357
4486.2747 14.360
4488.3570 14.347
4490.4392 14.315
4492.5215 14.276
4494.6038 14.246
4496.6860 14.262
4498.7683 14.313
4500.8506 14.347
4502.9329 14.373
4505.0151 14.382
4507.0974 14.359
4509.1797 14.329
4511.2619 14.318
4513.3442 14.315
4515.4265 14.296
4517.5088 14.270
4519.5910 14.259
4521.6733 14.292
4523.7556 14.321
4525.8378 14.329
4527.9201 14.318
4530.0024 14.298
4532.0847 14.293
4534.1669 14.299
4536.2492 14.304
4538.3315 14.310
4540.4137 14.332
4542.4960 14.351
4544.5783 14.349
4546.6605 14.336
4548.7428 14.333
4550.8251 14.327
4552.9074 14.323
4554.9896 14.323
4557.0719 14.327
4559.1542 14.343
4561.2364 14.362
4563.3187 14.367
4565.4010 14.359
4567.4833 14.361
4569.5655 14.377
4571.6478 14.379
4573.7301 14.379
4575.8123 14.387
4577.8946 14.396
4579.9769 14.387
4582.0592 14.368
4584.1414 14.377
4586.2237 14.402
4588.3060 14.407
4590.3882 14.384
4592.4705 14.349
4594.5528 14.338
4596.6350 14.348
4598.7173 14.352
4600.7996 14.355
4602.8819 14.379
4604.9641 14.401
4607.0464 14.394
4609.1287 14.378
4611.2109 14.358
4613.2932 14.352
4615.3755 14.362
4617.4578 14.350
4619.5400 14.341
4621.6223 14.351
4623.7046 14.349
4625.7868 14.346
4627.8691 14.362
4629.9514 14.376
4632.0337 14.381
4634.1159 14.371
4636.1982 14.350
4638.2805 14.360
4640.3627 14.384
4642.4450 14.385
4644.5273 14.378
4646.6095 14.378
4648.6918 14.373
4650.7741 14.350
4652.8564 14.346
4654.9386 14.359
4657.0209 14.359
4659.1032 14.377
4661.1854 14.417
4663.2677 14.437
4665.3500 14.430
4667.4323 14.424
4669.5145 14.424
4671.5968 14.431
4673.6791 14.417
4675.7613 14.421
4677.8436 14.425
4679.9259 14.429
4682.0082 14.440
4684.0904 14.449
4686.1727 14.457
4688.2550 14.464
4690.3372 14.475
4692.4195 14.468
4694.5018 14.436
4696.5841 14.405
4698.6663 14.395
4700.7486 14.380
4702.8309 14.371
4704.9131 14.390
4706.9954 14.400
4709.0777 14.400
4711.1599 14.415
4713.2422 14.410
4715.3245 14.408
4717.4068 14.430
4719.4890 14.431
4721.5713 14.413
4723.6536 14.408
4725.7358 14.419
4727.8181 14.431
4729.9004 14.445
4731.9827 14.447
4734.0649 14.423
4736.1472 14.414
4738.2295 14.423
4740.3117 14.444
4742.3940 14.454
4744.4763 14.445
4746.5586 14.444
4748.6408 14.456
4750.7231 14.466
4752.8054 14.478
4754.8876 14.486
4756.9699 14.470
4759.0522 14.456
4761.1344 14.473
4763.2167 14.478
4765.2990 14.458
4767.3813 14.446
4769.4635 14.442
4771.5458 14.442
4773.6281 14.461
4775.7103 14.488
4777.7926 14.500
4779.8749 14.497
4781.9572 14.494
4784.0394 14.491
4786.1217 14.492
4788.2040 14.510
4790.2862 14.516
4792.3685 14.506
4794.4508 14.485
4796.5331 14.478
4798.6153 14.486
4800.6976 14.486
4802.7799 14.460
4804.8621 14.444
4806.9444 14.443
4809.0267 14.457
4811.1090 14.487
4813.1912 14.508
4815.2735 14.505
4817.3558 14.498
4819.4380 14.488
4821.5203 14.464
4823.6026 14.441
4825.6848 14.465
4827.7671 14.529
4829.8494 14.564
4831.9317 14.558
4834.0139 14.546
4836.0962 14.539
4838.1785 14.538
4840.2607 14.537
4842.3430 14.537
4844.4253 14.531
4846.5076 14.531
4848.5898 14.574
4850.6721 14.618
4852.7544 14.635
4854.8366 14.653
4856.9189 14.676
4859.0012 14.673
4861.0835 14.654
4863.1657 14.643
4865.2480 14.627
4867.3303 14.614
4869.4125 14.583
4871.4948 14.547
4873.5771 14.538
4875.6593 14.556
4877.7416 14.567
4879.8239 14.543
4881.9062 14.516
4883.9884 14.516
4886.0707 14.530
4888.1530 14.543
4890.2352 14.541
4892.3175 14.536
4894.3998 14.544
4896.4821 14.554
4898.5643 14.554
4900.6466 14.545
4902.7289 14.540
4904.8111 14.522
4906.8934 14.459
4908.9757 14.440
4911.0580 14.511
4913.1402 14.528
4915.2225 14.522
4917.3048 14.499
4919.3870 14.488
4921.4693 14.495
4923.5516 14.513
4925.6339 14.526
4927.7161 14.525
4929.7984 14.529
4931.8807 14.541
4933.9629 14.540
4936.0452 14.525
4938.1275 14.521
4940.2097 14.536
4942.2920 14.566
4944.3743 14.604
4946.4566 14.601
4948.5388 14.550
4950.6211 14.534
4952.7034 14.564
4954.7856 14.599
4956.8679 14.607
4958.9502 14.596
4961.0325 14.583
4963.1147 14.567
4965.1970 14.563
4967.2793 14.579
4969.3615 14.593
4971.4438 14.590
4973.5261 14.590
4975.6084 14.602
4977.6906 14.590
4979.7729 14.564
4981.8552 14.556
4983.9374 14.543
4986.0197 14.539
4988.1020 14.548
4990.1842 14.528
4992.2665 14.501
4994.3488 14.507
4996.4311 14.539
4998.5133 14.559
5000.5956 14.572
5002.6779 14.573
5004.7601 14.557
5006.8424 14.539
5008.9247 14.528
5011.0070 14.521
5013.0892 14.532
5015.1715 14.566
5017.2538 14.573
5019.3360 14.552
5021.4183 14.545
5023.5006 14.559
5025.5829 14.581
5027.6651 14.584
5029.7474 14.581
5031.8297 14.597
5033.9119 14.617
5035.9942 14.633
5038.0765 14.615
5040.1587 14.570
5042.2410 14.563
5044.3233 14.583
5046.4056 14.587
5048.4878 14.579
5050.5701 14.571
5052.6524 14.577
5054.7346 14.589
5056.8169 14.604
5058.8992 14.623
5060.9815 14.629
5063.0637 14.609
5065.1460 14.588
5067.2283 14.563
5069.3105 14.550
5071.3928 14.567
5073.4751 14.579
5075.5574 14.591
5077.6396 14.623
5079.7219 14.618
5081.8042 14.563
5083.8864 14.558
5085.9687 14.607
5088.0510 14.647
5090.1333 14.657
5092.2155 14.636
5094.2978 14.621
5096.3801 14.623
5098.4623 14.629
5100.5446 14.640
5102.6269 14.649
5104.7091 14.640
5106.7914 14.621
5108.8737 14.603
5110.9560 14.592
5113.0382 14.588
5115.1205 14.583
5117.2028 14.572
5119.2850 14.576
5121.3673 14.582
5123.4496 14.563
5125.5319 14.557
5127.6141 14.576
5129.6964 14.588
5131.7787 14.588
5133.8609 14.593
5135.9432 14.603
5138.0255 14.593
5140.1078 14.574
5142.1900 14.586
5144.2723 14.620
5146.3546 14.624
5148.4368 14.612
5150.5191 14.608
5152.6014 14.599
5154.6836 14.593
5156.7659 14.597
5158.8482 14.601
5160.9305 14.609
5163.0127 14.625
5165.0950 14.630
5167.1773 14.613
5169.2595 14.612
5171.3418 14.648
5173.4241 14.683
5175.5064 14.694
5177.5886 14.682
5179.6709 14.660
5181.7532 14.636
5183.8354 14.606
5185.9177 14.593
5188.0000 14.618
5190.0823 14.644
5192.1645 14.619
5194.2468 14.600
5196.3291 14.629
5198.4113 14.642
5200.4936 14.636
5202.5759 14.642
5204.6582 14.631
5206.7404 14.602
5208.8227 14.582
5210.9050 14.586
5212.9872 14.614
5215.0695 14.691
5217.1518 14.755
5219.2340 14.726
5221.3163 14.695
5223.3986 14.715
5225.4809 14.738
5227.5631 14.733
5229.6454 14.691
5231.7277 14.657
5233.8099 14.649
5235.8922 14.643
5237.9745 14.639
5240.0568 14.642
5242.1390 14.652
5244.2213 14.683
5246.3036 14.721
5248.3858 14.730
5250.4681 14.708
5252.5504 14.682
5254.6327 14.662
5256.7149 14.659
5258.7972 14.664
5260.8795 14.660
5262.9617 14.667
5265.0440 14.685
5267.1263 14.684
5269.2085 14.672
5271.2908 14.684
5273.3731 14.682
5275.4554 14.660
5277.5376 14.641
5279.6199 14.613
5281.7022 14.588
5283.7844 14.597
5285.8667 14.619
5287.9490 14.619
5290.0313 14.599
5292.1135 14.594
5294.1958 14.624
5296.2781 14.649
5298.3603 14.658
5300.4426 14.668
5302.5249 14.679
5304.6072 14.697
5306.6894 14.705
5308.7717 14.707
5310.8540 14.713
5312.9362 14.703
5315.0185 14.694
5317.1008 14.694
5319.1831 14.696
5321.2653 14.713
5323.3476 14.713
5325.4299 14.705
5327.5121 14.700
5329.5944 14.693
5331.6767 14.705
5333.7589 14.694
5335.8412 14.660
5337.9235 14.668
5340.0058 14.684
5342.0880 14.666
5344.1703 14.659
5346.2526 14.664
5348.3348 14.685
5350.4171 14.713
5352.4994 14.724
5354.5817 14.747
5356.6639 14.754
5358.7462 14.718
5360.8285 14.698
5362.9107 14.697
5364.9930 14.681
5367.0753 14.675
5369.1576 14.688
5371.2398 14.697
5373.3221 14.745
5375.4044 14.765
5377.4866 14.742
5379.5689 14.712
5381.6512 14.707
5383.7334 14.724
5385.8157 14.746
5387.8980 14.782
5389.9803 14.807
5392.0625 14.803
5394.1448 14.774
5396.2271 14.752
5398.3093 14.732
5400.3916 14.695
5402.4739 14.680
5404.5562 14.739
5406.6384 14.820
5408.7207 14.859
5410.8030 14.879
5412.8852 14.861
5414.9675 14.828
5417.0498 14.796
5419.1321 14.785
5421.2143 14.796
5423.2966 14.808
5425.3789 14.808
5427.4611 14.778
5429.5434 14.754
5431.6257 14.740
5433.7079 14.740
5435.7902 14.747
5437.8725 14.765
5439.9548 14.773
5442.0370 14.747
5444.1193 14.702
5446.2016 14.698
5448.2838 14.744
5450.3661 14.776
5452.4484 14.782
5454.5307 14.780
5456.6129 14.749
5458.6952 14.736
5460.7775 14.765
5462.8597 14.815
5464.9420 14.841
5467.0243 14.823
5469.1066 14.785
5471.1888 14.740
5473.2711 14.745
5475.3534 14.783
5477.4356 14.832
5479.5179 14.902
5481.6002 14.885
5483.6825 14.876
5485.7647 14.906
5487.8470 14.936
5489.9293 14.870
5492.0115 14.768
5494.0938 14.707
5496.1761 14.690
5498.2583 14.693
5500.3406 14.701
5502.4229 14.705
5504.5052 14.699
5506.5874 14.690
5508.6697 14.722
5510.7520 14.773
5512.8342 14.818
5514.9165 14.817
5516.9988 14.826
5519.0811 14.857
5521.1633 14.879
5523.2456 14.852
5525.3279 14.793
5527.4101 14.766
5529.4924 14.754
5531.5747 14.740
5533.6570 14.712
5535.7392 14.715
5537.8215 14.746
5539.9038 14.760
5541.9860 14.750
5544.0683 14.716
5546.1506 14.700
5548.2328 14.719
5550.3151 14.765
5552.3974 14.810
5554.4797 14.847
5556.5619 14.864
5558.6442 14.880
5560.7265 14.882
5562.8087 14.855
5564.8910 14.810
5566.9733 14.774
5569.0556 14.757
5571.1378 14.721
5573.2201 14.664
5575.3024 14.673
5577.3846 14.766
5579.4669 14.836
5581.5492 14.874
5583.6315 14.896
5585.7137 14.873
5587.7960 14.817
5589.8783 14.773
5591.9605 14.737
5594.0428 14.727
5596.1251 14.764
5598.2074 14.800
5600.2896 14.799
5602.3719 14.820
5604.4542 14.842
5606.5364 14.854
5608.6187 14.868
5610.7010 14.885
5612.7832 14.868
5614.8655 14.838
